_id,id,asset_id,location,alternative_name,type,accessible,hours,location_details,url,address,PostedDate,AssetName,Reason,Comments,Status,geometry
65,865,29745,Willowdale Park,Willowdale Park North York Tennis Club Washroom ,Washroom Building,,9 a.m. to 10 p.m.,Located on the east side of the tennis courts. ,https://www.toronto.ca/data/parks/prd/facilities/complex/865/index.html,75 Hollywood Ave  ,2024-07-11T22:43:23,Willowdale Park North York Tennis Club Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.40805249, 43.7662024]]}"
66,506,13052,McGregor Park Community Centre,McGregor Park Community Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/506/index.html,2231 Lawrence Ave  E ,2024-07-11T19:34:39,McGregor Park Community Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.28032139, 43.747639379999995]]}"
67,873,29732,West Deane Park,West Deane Park Washroom ,Washroom Building,"Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,"Located on the pathway south of the parking lot, near the playground.",https://www.toronto.ca/data/parks/prd/facilities/complex/873/index.html,19 Sedgebrook Cres  ,2024-07-05T10:04:45,West Deane Park Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.55755201000001, 43.660838070000004]]}"
68,508,5470,Weston Lions Park,Weston Lions Park Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located at the south end of the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/508/index.html,2125 Lawrence Ave  W ,2024-07-03T13:36:08,Weston Lions Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51845586, 43.69808299]]}"
69,888,5465,Westmount Park Outdoor Pool,Westmount Park Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located on the pathway south of the tennis courts.,https://www.toronto.ca/data/parks/prd/facilities/complex/888/index.html,22 Arcade Dr  ,2024-07-03T13:35:56,Westmount Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51884924, 43.68717127]]}"
70,900,5472,Westgrove Park Outdoor Pool,Westgrove Park Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located at the north end of the pool near Redgrave Drive.,https://www.toronto.ca/data/parks/prd/facilities/complex/900/index.html,15 Redgrave Dr  ,2024-07-03T13:35:40,Westgrove Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.56829043, 43.68281327]]}"
71,905,6324,West Mall Outdoor Pool,West Mall Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,"Located on the west side of the pool, north fo the parking lot.",https://www.toronto.ca/data/parks/prd/facilities/complex/905/index.html,380 The West Mall  ,2024-07-03T13:35:27,West Mall Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.56694687000001, 43.64236689]]}"
72,904,5555,West Deane Park Outdoor Pool,West Deane Park Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located on the west side of the pool on the pathway from Sedgebrook Crescent.,https://www.toronto.ca/data/parks/prd/facilities/complex/904/index.html,19 Sedgebrook Cres  ,2024-07-03T13:35:17,West Deane Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.56187381000001, 43.660670880000005]]}"
73,395,29652,Sunnyside Park,Sunnyside Park Outdoor Pool Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Entrance Access Ramp",View outdoor pool hours,Located in the outdoor pool building.,https://www.toronto.ca/data/parks/prd/facilities/complex/395/index.html,1755 Lake Shore Blvd  W ,2024-07-03T13:35:03,Sunnyside Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.45590091, 43.6377201]]}"
74,2750,6091,Stanley Park South - Toronto,Stanley Park South Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located in the outdoor pool building at the east side of the park.,https://www.toronto.ca/data/parks/prd/facilities/complex/2750/index.html,700 Wellington St  W ,2024-07-03T13:34:49,Stanley Park South Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.408071, 43.64197334]]}"
75,895,6107,Smithfield Park Outdoor Pool,Smithfield Park Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located on the east side of the outdoor pool near Mount Olive Drive.,https://www.toronto.ca/data/parks/prd/facilities/complex/895/index.html,175 Mount Olive Dr  ,2024-07-03T13:34:37,Smithfield Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.59535516, 43.748629830000006]]}"
76,909,6157,Rotary Peace Park Outdoor Pool,Rotary Peace Park Outdoor Pool  Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located on the west side of the outdoor pool near Eleventh Street.,https://www.toronto.ca/data/parks/prd/facilities/complex/909/index.html,25 Eleventh St  ,2024-07-03T13:34:26,Rotary Peace Park Outdoor Pool  Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.50763635, 43.59530645]]}"
77,889,6126,Richmond Gardens Pool,Richmond Gardens Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located at the south end of the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/889/index.html,44 Strathdee Dr  ,2024-07-03T13:34:12,Richmond Gardens Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.54544036, 43.681842350000004]]}"
78,858,6201,Park Lawn Park,Park Lawn Park Outdoor Pool / Rink Washroom,Washroom Building,,View facility hours,Located in the outdoor pool and rink building.,https://www.toronto.ca/data/parks/prd/facilities/complex/858/index.html,330 Park Lawn Rd  ,2024-07-03T13:33:57,Park Lawn Park Outdoor Pool / Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.49567684, 43.63892377]]}"
79,907,6206,Ourland Park Outdoor Pool,Ourland Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located on the east side of the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/907/index.html,36 Ourland Ave  ,2024-07-03T13:33:41,Ourland Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5086496, 43.6165097]]}"
80,902,5491,Lambton - Kingsway Park Outdoor Pool,Lambton - Kingsway Park Outdoor Pool  Washroom,Washroom Building,,View outdoor pool hours,Located at the west end of the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/902/index.html,37 Marquis Ave  ,2024-07-03T13:33:10,Lambton - Kingsway Park Outdoor Pool  Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.50788938000001, 43.658347119999995]]}"
81,690,5511,Knob Hill Park,Knob Hill Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located on the south side of the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/690/index.html,625 Brimley Rd  ,2024-07-03T13:33:01,Knob Hill Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.24855754000001, 43.74362732]]}"
82,768,5665,Halbert Park,Halbert Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located on the pathway at the north end of the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/768/index.html,24 Rockwood Dr  ,2024-07-03T13:32:42,Halbert Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.23090854, 43.72888664]]}"
83,894,5697,Gihon Spring Park Outdoor Pool,Gihon Spring Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located west of the outdoor pool next to the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/894/index.html,75 Gihon Spring Dr  ,2024-07-03T13:32:18,Gihon Spring Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.59487728, 43.75542938]]}"
84,898,5720,Flagstaff Park Outdoor Pool,Flagstaff Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,"Located at the west end of the pool, between the playground and the parking lot.",https://www.toronto.ca/data/parks/prd/facilities/complex/898/index.html,42 Mercury Rd  ,2024-07-03T13:32:04,Flagstaff Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.59144597999999, 43.72122791]]}"
85,887,5730,Fairhaven Park Outdoor Pool Building,Fairhaven Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located at the east end of the pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/887/index.html,100 Golfwood Hts  ,2024-07-03T13:31:52,Fairhaven Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5471375, 43.703252330000005]]}"
86,901,5745,Eringate Park Outdoor Pool,Eringate Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located at the north end of the outdoor pool near the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/901/index.html,121 Wellesworth Dr  ,2024-07-03T13:31:40,Eringate Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.58170627, 43.66272106]]}"
87,557,5932,Blantyre Park,Blantyre Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located in the pool building south of the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/557/index.html,180 Fallingbrook Rd  ,2024-07-03T13:31:19,Blantyre Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.28064328, 43.683591990000004]]}"
88,906,5976,Amos Waites Park,Amos Waites Park Outdoor Pool Washroom,Washroom Building,,View outdoor pool hours,Located in the outdoor pool changing rooms.,https://www.toronto.ca/data/parks/prd/facilities/complex/906/index.html,2441 Lake Shore Blvd  W ,2024-07-03T13:31:07,Amos Waites Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.48791123, 43.61304005]]}"
89,31,5984,Alexandra Park,Alexandra Park Outdoor Pool Washroom,Washroom Building,,9 a.m. to 10 p.m.,Entrance is located on the outside of the outdoor pool building on the southwest side.,https://www.toronto.ca/data/parks/prd/facilities/complex/31/index.html,275 Bathurst St  ,2024-07-03T13:30:19,Alexandra Park Outdoor Pool Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.40441871, 43.65098867]]}"
90,698,13850,L'Amoreaux Sports Centre,L'Amoreaux Sports Centre Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located on the pathway between the soccer fields and the baseball diamonds.,https://www.toronto.ca/data/parks/prd/facilities/complex/698/index.html,100 Silver Springs Blvd  ,2024-07-02T14:19:38,L'Amoreaux Sports Centre Washroom,None,Men's Washroom - Accessible stall closed for repairs.,2,"{'type': 'MultiPoint', 'coordinates': [[-79.30434051, 43.80330693]]}"
91,2543,29705,Toronto Islands - Olympic Island Park,Toronto Islands - Olympic Island Park Washroom,Washroom Building,None,None,"Located along the pathway, in the pavillion on the north side of the island.",https://www.toronto.ca/data/parks/prd/facilities/complex/2543/index.html,9 Queens Quay  W ,2024-06-25T08:02:57,Toronto Islands - Olympic Island Park Washroom,Maintenance/Repairs,Washroom buildings are open; awaiting parts for 5 stalls in women's washroom and 1 stall in men's washroom,2,"{'type': 'MultiPoint', 'coordinates': [[-79.37368264, 43.62329584]]}"
92,245,37106,Oriole Park - Toronto,Oriole Park Toronto Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Entrance Access Ramp, Automatic Door Opener",9 a.m. to 10 p.m.,Located on the north side of the tennis courts near the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/245/index.html,201 Oriole Pkwy  ,2024-06-24T14:10:10,Oriole Park Toronto Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.39947899, 43.69716654]]}"
93,348,57282,Sorauren Avenue Park,Sorauren Avenue Park Fieldhouse Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,Located south of the baseball diamond and Wabash Avenue.,https://www.toronto.ca/data/parks/prd/facilities/complex/348/index.html,289 Sorauren Ave,2024-06-24T13:04:21,Sorauren Avenue Park Fieldhouse Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.44306483999999, 43.648046050000005]]}"
94,676,29521,Highview Park,Highview Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Automatic Door Opener",9 a.m. to 10 p.m.,Located on the pathway between the baseball diamond and the wading pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/676/index.html,150 Highview Ave  ,2024-06-21T12:29:01,Highview Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.25865299, 43.702239469999995]]}"
95,210,29616,Rosedale Park,Rosedale Park Tennis Clubhouse Washroom,Washroom Building,"Entrance at Grade, Entrance Access Ramp",9 a.m. to 10 p.m.,Located on the pathway between the tennis courts and the splash pad.,https://www.toronto.ca/data/parks/prd/facilities/complex/210/index.html,20 Scholfield Ave  ,2024-06-20T11:02:42,Rosedale Park Tennis Clubhouse Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.37905467, 43.68336807]]}"
96,3499,36974,Corktown Common,Corktown Common Pavilion Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the pavillion between the splash pad and the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/3499/index.html,155 Bayview Ave  ,2024-06-18T10:19:50,Corktown Common Pavilion Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.35232496, 43.65347379]]}"
97,504,6105,Smythe Park,Smythe Park Outdoor Pool Washroom ,Washroom Building,,View outdoor pool hours,Located at the east end of the park between the parking lot and the outdoor pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/504/index.html,61 Black Creek Blvd  ,2024-06-17T11:31:56,Smythe Park Outdoor Pool Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.49762667, 43.67482715]]}"
98,798,34992,Centennial Park - Etobicoke,Centennial Park Rob Ford Stadium Men's South Washroom,Washroom Building,None,9 a.m. to 10 p.m.,Located on the west side of Centennial Park Stadium at the south end.,https://www.toronto.ca/data/parks/prd/facilities/complex/798/index.html,256 Centennial Park Rd,2024-06-15T08:14:43,Centennial Park â Rob Ford Stadium Men's South Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.58515831, 43.6534078]]}"
99,2541,29440,Toronto Islands - Hanlan's Point,Toronto Islands - Hanlan's Point Picnic Area Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",None,"Located on the pathway east of the picnic areas, south of the Hanlan's Point ferry docks.",https://www.toronto.ca/data/parks/prd/facilities/complex/2541/index.html,9 Queens Quay  W ,2024-06-14T13:26:11,Toronto Islands - Hanlan's Point Picnic Area Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.38947051999999, 43.62445169]]}"
100,1074,1000000034,Humber Bay Park West,Humber Bay Park West Portable Toilet,Portable Toilet,,None,Located near the washroom building.,https://www.toronto.ca/data/parks/prd/facilities/complex/1074/index.html,2225 Lake Shore Blvd  W ,2024-06-13T09:52:07,Humber Bay Park West Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.48039097, 43.619544250000004]]}"
101,6,1000000038,Marie Curtis Park,Marie Curtis Park Portable Toilet,Portable Toilet,,None,Located on the south side of the washroom building near the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/6/index.html,2 Forty Second St  ,2024-06-13T09:51:57,Marie Curtis Park Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.54309090000001, 43.587592279999996]]}"
102,306,29751,Withrow Park,Withrow Park North Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the fieldhouse north of the firepit.,https://www.toronto.ca/data/parks/prd/facilities/complex/306/index.html,725 Logan Ave  ,2024-06-11T19:18:47,Withrow Park North Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.34754475, 43.67558828]]}"
103,426,29416,George Webster Park,George Webster Park Washroom,Washroom Building,Entrance Access Ramp,9 a.m. to 10 p.m.,Located at the south end of the park next to the splash pad.,https://www.toronto.ca/data/parks/prd/facilities/complex/426/index.html,30 Chapman Ave  ,2024-06-11T08:36:15,George Webster Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.30043488999999, 43.700698360000004]]}"
104,3693,78226,Stanley Greene Park,Stanley Greene Park Pavilion Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located next to the splash pad and playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/3693/index.html,55 Stanley Greene Blvd.   ,2024-06-11T07:13:33,Stanley Greene Park Pavilion Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.47745152, 43.73416818]]}"
105,421,2104,Stan  Wadlow Park,Stan Wadlow Park Washroom,Washroom Building,None,9 a.m. to 10 p.m.,"Located on the north side of the Clubhouse, entrance from the outside.",https://www.toronto.ca/data/parks/prd/facilities/complex/421/index.html,888 Cosburn Ave,2024-06-04T13:02:35,Stan Wadlow Park Washroom,None,Men's washroom urinal out of service temporarily.  ,2,"{'type': 'MultiPoint', 'coordinates': [[-79.31504027, 43.698363390000004]]}"
106,345,13637,Riverdale Farm,Riverdale Farm Meeting House Washroom,Washroom Building,None,9 a.m. to 5 p.m.,Entrance is located on the outside of the Meeting House through the archway tunnel.,https://www.toronto.ca/data/parks/prd/facilities/complex/345/index.html,201 Winchester St  ,2024-06-04T12:15:56,Riverdale Farm Meeting House Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.36005484, 43.667351149999995]]}"
107,1470,29579,Morningside Park,Morningside Park Central Picnic Site Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the grassy area near the forested area west of Picnic Site #1.,https://www.toronto.ca/data/parks/prd/facilities/complex/1470/index.html,390 Morningside Ave  ,2024-06-03T12:48:58,Morningside Park Central Picnic Site Washroom,"Men's Washroom Closed, Women's Washroom Open",One toilet stall is out of order in Menâs Wahroom ,2,"{'type': 'MultiPoint', 'coordinates': [[-79.19720228, 43.77781526]]}"
108,2264,36492,Hinder Area,Hinder Area Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on the pathway 350 metres south of the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/2264/index.html,44 Don River Blvd  ,2024-06-02T11:22:30,Hinder Area Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43601882, 43.76017753]]}"
109,1470,29580,Morningside Park,Morningside Park West Parking Lot Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located on the pathway between Picnic Site #8 and #9.,https://www.toronto.ca/data/parks/prd/facilities/complex/1470/index.html,390 Morningside Ave  ,2024-06-01T12:53:15,Morningside Park West Parking Lot Washroom,Maintenance/Repairs,One stall closed in men's washroom,2,"{'type': 'MultiPoint', 'coordinates': [[-79.20171197, 43.77759899]]}"
110,2541,29442,Toronto Islands - Hanlan's Point Park,Toronto Islands - Hanlan's Point Tennis Court Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",None,Located on the pathway south of the tennis courts.,https://www.toronto.ca/data/parks/prd/facilities/complex/2541/index.html,9 Queens Quay  W ,2024-05-31T12:26:22,Toronto Islands - Hanlan's Point Tennis Court Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.39111537, 43.619133510000005]]}"
111,2024,29685,Toronto Islands - Toronto Island Park,Toronto Islands - Toronto Island Park Avenue of the Islands Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",None,Located on the south side of the pathway between the Centre Island ferry docks and Centreville. Near the east side of picnic area 13.,https://www.toronto.ca/data/parks/prd/facilities/complex/2024/index.html,9 Queens Quay  W ,2024-05-30T13:17:01,Toronto Islands - Toronto Island Park Avenue of the Islands Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.37630671, 43.620278549999995]]}"
112,209,37108,Cherry Beach Clarke Beach Park,Cherry Beach Clarke Beach Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Entrance Access Ramp, Child Change Table",9 a.m. to 10 p.m.,Located between the parking lot and the beach.,https://www.toronto.ca/data/parks/prd/facilities/complex/209/index.html,1 Cherry St  ,2024-05-26T09:58:20,Cherry Beach Clarke Beach Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.34429281, 43.6368796]]}"
113,241,1000000059,Trinity Bellwoods Park,Trinity Bellwoods Playground Washroom,Washroom Building,,9 a.m. to 10 p.m.,Entrance is located on the outside of the Community Center next to the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/241/index.html,790 Queen St  W ,2024-05-24T11:12:42,Trinity Bellwoods Playground Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.414749, 43.64660568]]}"
114,306,29749,Withrow Park,Withrow Park Outdoor Rink Washroom,Washroom Building,,View outdoor rink hours,Located in the rink building north of the ice rink.,https://www.toronto.ca/data/parks/prd/facilities/complex/306/index.html,725 Logan Ave  ,2024-05-24T10:48:16,Withrow Park Outdoor Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.3464167, 43.67471828]]}"
115,2441,101976,Tommy Thompson Park,Tommy Thompson Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the entrance of the pavilion.,https://www.toronto.ca/data/parks/prd/facilities/complex/2441/index.html,1 Leslie St  ,2024-05-22T08:08:31,Tommy Thompson Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.32248376, 43.65169242]]}"
116,287,2006,Trinity Community Recreation Centre,Trinity Community Recreation Centre Washroom,Washroom Building,,View centre hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/287/index.html,155 Crawford St  ,2024-05-21T22:01:12,Trinity Community Recreation Centre Washroom,Maintenance/Repairs,Repairs required,2,"{'type': 'MultiPoint', 'coordinates': [[-79.41487796, 43.64625046]]}"
117,2725,29695,Toronto Islands - Centre Island,Toronto Islands - Centre Island Washroom,Washroom Building,None,None,Located east of the maze.,https://www.toronto.ca/data/parks/prd/facilities/complex/2725/index.html,1 Centre Island Park,2024-05-19T10:35:17,Toronto Islands - Centre Island Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.37587345, 43.61780812]]}"
118,10,29407,Etienne Brule Park,Etienne Brule Park Washroom,Washroom Building,None,9 a.m. to 10 p.m.,Located 250 metres northwest of the Catherine Street entrance next to the trail.,https://www.toronto.ca/data/parks/prd/facilities/complex/10/index.html,13 Crosby Ave  ,2024-05-16T11:52:14,Etienne Brule Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.49285713, 43.65282102]]}"
119,1431,79344,Grange Park,Grange Park North Washroom,Washroom Building,None,9 a.m. to 10 p.m.,"Located at the south-end of the park on Grange Road, opposite University Settlement.",https://www.toronto.ca/data/parks/prd/facilities/complex/1431/index.html,26 Grange Rd  W,2024-05-10T14:58:44,Grange Park North Washroom,Maintenance/Repairs,"The northeast washroom has been vandalized, the northwest and south washrooms are available",2,"{'type': 'MultiPoint', 'coordinates': [[-79.39136899, 43.65266026]]}"
120,1080,1000000007,King's Mill Park,King's Mill Park Portable Toilet,Portable Toilet,,None,Located in the southwest corner of the parking lot near the dog off-leash area.,https://www.toronto.ca/data/parks/prd/facilities/complex/1080/index.html,9 Catherine St  ,2024-05-09T11:38:29,King's Mill Park Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.49100901, 43.641881670000004]]}"
121,847,1000000036,Lambton - Kingways Park,Lambton-Kingways Park Portable Toilet,Portable Toilet,,None,Located beside the Tennis Court,https://www.toronto.ca/data/parks/prd/facilities/complex/847/index.html,37 Marquis Ave  ,2024-05-09T11:25:54,Lambton-Kingways Park Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5076909, 43.658239800000004]]}"
122,837,1000000055,Tom Riley Park,Tom Riley Park Portable Toilet,Portable Toilet,,None,Located in the south parking lot off Bloor St W,https://www.toronto.ca/data/parks/prd/facilities/complex/837/index.html,4725 Dundas St  W ,2024-05-07T13:55:37,Tom Riley Park Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51761532, 43.646259]]}"
123,873,1000000057,West Deane Park,West Deane Park Portable Toilet,Portable Toilet,,None,"Located in the parking lot near the washroom building,west side of Martin Grove Road.",https://www.toronto.ca/data/parks/prd/facilities/complex/873/index.html,19 Sedgebrook Cres  ,2024-05-07T13:47:25,West Deane Park Portable Toilet,Closed for the Season,None,0,"{'type': 'MultiPoint', 'coordinates': [[-79.55829915, 43.66128931]]}"
124,137,29277,Baird Park,Baird Park Washroom,Washroom Building,"Accessible Stall, Entrance Access Ramp",9 a.m. to 10 p.m.,Located north of the bowling greens.,https://www.toronto.ca/data/parks/prd/facilities/complex/137/index.html,275 Keele St  ,2024-05-06T16:25:41,Baird Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46254137000001, 43.66223126]]}"
125,77,29509,High Park,High Park Upper Hillside Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located on the pathway from the last West Road parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/77/index.html,1873 Bloor St  W ,2024-05-06T16:25:13,High Park Upper Hillside Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.466897, 43.645106059999996]]}"
126,77,35368,High Park,High Park Sport Field Washroom,Washroom Building,None,9 a.m. to 10 p.m.,"Entrance is located on the outside of the outdoor pool and ice rink building, east of the baseball diamond.",https://www.toronto.ca/data/parks/prd/facilities/complex/77/index.html,1873 Bloor St  W,2024-05-06T16:25:02,High Park Sports Field Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46591328000001, 43.64957948]]}"
127,77,5635,High Park,High Park Outdoor Pool / Rink Building Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",View facility hours,Located in the outdoor pool and ice rink building.,https://www.toronto.ca/data/parks/prd/facilities/complex/77/index.html,1873 Bloor St  W ,2024-05-06T16:24:40,High Park Outdoor Pool / Rink Building Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46578969, 43.64951381]]}"
128,77,29478,High Park,High Park Lower Hillside Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on the pathway north of Maple Leaf Garden.,https://www.toronto.ca/data/parks/prd/facilities/complex/77/index.html,1873 Bloor St  W ,2024-05-06T16:24:28,High Park Lower Hillside Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46699991999999, 43.64366457]]}"
129,77,29502,High Park,High Park Children's Garden Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located east of the Children's Garden.,https://www.toronto.ca/data/parks/prd/facilities/complex/77/index.html,1873 Bloor St  W ,2024-05-06T16:24:12,High Park Children's Garden Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46137055999999, 43.64174996]]}"
130,578,29309,Bridlewood Park,Bridlewood Park Washroom,Washroom Building,Accessible Stall,9 a.m. to 10 p.m.,Located on the pathway between the playground and the baseball diamond.,https://www.toronto.ca/data/parks/prd/facilities/complex/578/index.html,445 Huntingwood Dr  ,2024-05-06T13:59:49,Bridlewood Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.31571136000001, 43.78329448]]}"
